result_date,etl_timestamp,positive,negative
2020-03-11,2020-08-13 17:20:02,NA,13
2020-05-12,2020-08-13 17:20:02,248,1330
2020-06-21,2020-08-13 17:20:02,65,1077
2020-07-13,2020-08-13 17:20:02,136,1986
2020-03-14,2020-08-13 17:20:02,6,64
2020-07-07,2020-08-13 17:20:02,139,2374
2020-05-30,2020-08-13 17:20:02,125,1518
2020-06-14,2020-08-13 17:20:02,60,1239
2020-04-22,2020-08-13 17:20:02,530,971
2020-04-09,2020-08-13 17:20:02,580,817
2020-05-19,2020-08-13 17:20:02,258,1474
2020-05-05,2020-08-13 17:20:02,365,1219
2020-03-22,2020-08-13 17:20:02,51,165
2020-08-06,2020-08-13 17:20:02,160,2945
2020-06-29,2020-08-13 17:20:02,127,2091
2020-06-05,2020-08-13 17:20:02,117,1446
2020-04-24,2020-08-13 17:20:02,489,1140
2020-05-29,2020-08-13 17:20:02,202,1934
2020-05-02,2020-08-13 17:20:02,305,879
2020-04-14,2020-08-13 17:20:02,378,499
2020-07-30,2020-08-13 17:20:02,136,2906
2020-03-29,2020-08-13 17:20:02,215,472
2020-05-09,2020-08-13 17:20:02,223,1140
2020-05-14,2020-08-13 17:20:02,264,1773
2020-07-24,2020-08-13 17:20:02,211,3304
2020-06-28,2020-08-13 17:20:02,91,1589
2020-03-27,2020-08-13 17:20:02,223,766
2020-08-01,2020-08-13 17:20:02,65,2033
2020-04-18,2020-08-13 17:20:02,275,574
2020-08-11,2020-08-13 17:20:02,141,3146
2020-06-17,2020-08-13 17:20:02,145,2407
2020-06-13,2020-08-13 17:20:02,97,1759
2020-07-01,2020-08-13 17:20:02,159,2280
2020-03-17,2020-08-13 17:20:02,16,169
2020-07-10,2020-08-13 17:20:02,111,1794
2020-07-19,2020-08-13 17:20:02,105,1962
2020-03-08,2020-08-13 17:20:02,NA,11
2020-04-11,2020-08-13 17:20:02,416,631
2020-05-27,2020-08-13 17:20:02,189,1907
2020-04-12,2020-08-13 17:20:02,416,682
2020-07-20,2020-08-13 17:20:02,124,2303
2020-04-30,2020-08-13 17:20:02,431,1388
2020-06-12,2020-08-13 17:20:02,104,1851
2020-05-04,2020-08-13 17:20:02,374,802
2020-08-09,2020-08-13 17:20:02,108,2599
2020-03-19,2020-08-13 17:20:02,32,295
2020-07-14,2020-08-13 17:20:02,144,2298
2020-03-13,2020-08-13 17:20:02,NA,69
2020-06-09,2020-08-13 17:20:02,141,1957
2020-06-22,2020-08-13 17:20:02,108,1552
2020-06-30,2020-08-13 17:20:02,128,2093
2020-07-17,2020-08-13 17:20:02,198,2953
2020-08-07,2020-08-13 17:20:02,99,2571
2020-03-21,2020-08-13 17:20:02,53,352
2020-04-20,2020-08-13 17:20:02,492,619
2020-05-08,2020-08-13 17:20:02,356,1275
2020-05-26,2020-08-13 17:20:02,214,1763
2020-03-28,2020-08-13 17:20:02,146,470
2020-07-31,2020-08-13 17:20:02,143,2832
2020-07-09,2020-08-13 17:20:02,113,2285
2020-03-18,2020-08-13 17:20:02,8,201
2020-05-15,2020-08-13 17:20:02,261,1699
2020-05-22,2020-08-13 17:20:02,202,1721
2020-03-30,2020-08-13 17:20:02,240,456
2020-07-29,2020-08-13 17:20:02,152,2592
2020-06-06,2020-08-13 17:20:02,82,1157
2020-05-21,2020-08-13 17:20:02,315,2135
2020-04-25,2020-08-13 17:20:02,327,833
2020-07-02,2020-08-13 17:20:02,120,1973
2020-04-10,2020-08-13 17:20:02,578,875
2020-06-11,2020-08-13 17:20:02,102,1573
2020-07-05,2020-08-13 17:20:02,80,1188
2020-03-15,2020-08-13 17:20:02,NA,30
2020-06-04,2020-08-13 17:20:02,86,1333
2020-04-23,2020-08-13 17:20:02,570,1182
2020-05-01,2020-08-13 17:20:02,414,1056
2020-07-27,2020-08-13 17:20:02,161,1734
2020-04-01,2020-08-13 17:20:02,421,742
2020-05-06,2020-08-13 17:20:02,357,1511
