result_date,etl_timestamp,positive,negative
2020-05-11,2020-07-03 17:20:03,248,883
2020-04-20,2020-07-03 17:20:03,493,668
2020-05-25,2020-07-03 17:20:03,128,1303
2020-04-02,2020-07-03 17:20:03,364,708
2020-07-02,2020-07-03 17:20:03,55,1264
2020-05-30,2020-07-03 17:20:03,129,1535
2020-04-22,2020-07-03 17:20:03,531,1025
2020-04-14,2020-07-03 17:20:03,380,517
2020-05-31,2020-07-03 17:20:03,113,1425
2020-05-06,2020-07-03 17:20:03,357,1553
2020-06-20,2020-07-03 17:20:03,123,2085
2020-07-01,2020-07-03 17:20:03,131,2320
2020-03-19,2020-07-03 17:20:03,32,267
2020-05-17,2020-07-03 17:20:03,142,1174
2020-05-28,2020-07-03 17:20:03,207,2025
2020-06-04,2020-07-03 17:20:03,87,1345
2020-03-30,2020-07-03 17:20:03,241,463
2020-04-26,2020-07-03 17:20:03,206,623
2020-05-15,2020-07-03 17:20:03,264,1723
2020-06-12,2020-07-03 17:20:03,105,1862
2020-03-16,2020-07-03 17:20:03,7,84
2020-03-27,2020-07-03 17:20:03,223,776
2020-06-15,2020-07-03 17:20:03,95,1832
2020-04-08,2020-07-03 17:20:03,579,923
2020-04-24,2020-07-03 17:20:03,491,1152
2020-06-29,2020-07-03 17:20:03,126,2109
2020-04-29,2020-07-03 17:20:03,523,1631
2020-06-18,2020-07-03 17:20:03,100,2124
2020-04-13,2020-07-03 17:20:03,253,357
2020-06-13,2020-07-03 17:20:03,99,1772
2020-06-27,2020-07-03 17:20:03,103,1561
2020-05-19,2020-07-03 17:20:03,259,1501
2020-05-27,2020-07-03 17:20:03,190,1952
2020-04-01,2020-07-03 17:20:03,421,749
2020-03-25,2020-07-03 17:20:03,171,667
2020-05-12,2020-07-03 17:20:03,249,1359
2020-03-14,2020-07-03 17:20:03,6,49
2020-04-16,2020-07-03 17:20:03,525,774
2020-06-02,2020-07-03 17:20:03,133,1525
2020-05-22,2020-07-03 17:20:03,204,1749
2020-04-06,2020-07-03 17:20:03,554,867
2020-06-07,2020-07-03 17:20:03,90,1108
2020-05-05,2020-07-03 17:20:03,367,1263
2020-03-11,2020-07-03 17:20:03,NA,12
